steps,AUC
20000.0,0.966621957859434
40000.0,0.9810226606448611
60000.0,0.9841317939982349
80000.0,0.9851451668008735
100000.0,0.9858166439903274
120000.0,0.986570818388479
140000.0,0.9868946051238467
160000.0,0.9879518416527531
180000.0,0.9877830669114988
200000.0,0.9880793683945353
