steps,AUC
20000.0,0.933250569004759
40000.0,0.9600662114628595
60000.0,0.9592799503414028
80000.0,0.9573556797020484
100000.0,0.9623629215807986
120000.0,0.9625491413200911
140000.0,0.96588040554521
160000.0,0.9672460169666873
180000.0,0.9673908545416925
200000.0,0.9684667908131596
220000.0,0.9682598799917236
