steps,AUC
20000.0,0.47233895868629305
40000.0,0.494473659119746
60000.0,0.4969452939925338
80000.0,0.4988741959852435
100000.0,0.49834613156138385
120000.0,0.4822328324055535
140000.0,0.4774069103097245
160000.0,0.4851518551930002
180000.0,0.4889509853535465
200000.0,0.5021232590376026
220000.0,0.5021232590376026
240000.0,0.4958378255480501
