steps,AUC
20000.0,0.5125832112371003
40000.0,0.518033746337113
60000.0,0.5257178462224487
80000.0,0.5261727210472672
100000.0,0.52865512326411
120000.0,0.5293180261816792
140000.0,0.5292433749522232
160000.0,0.5292344168046885
180000.0,0.530339255000637
200000.0,0.5292135144604408
220000.0,0.5294205472034654
240000.0,0.5298913476239011
