loss,loss_q0,loss_q2,mse,mse_q0,mse_q2,step
0.20586733148666123,0.40343580260872847,0.008298860364593553,0.20586733148666123,0.40343580260872847,0.008298860364593553,0
0.32030014568485954,0.6287404490433619,0.011859842326352473,0.32030014568485954,0.6287404490433619,0.011859842326352473,200
0.3333019031506789,0.654391760703174,0.012212045598169775,0.3333019031506789,0.654391760703174,0.012212045598169775,400
0.3268278555197686,0.6417257977567633,0.011929913282778539,0.3268278555197686,0.6417257977567633,0.011929913282778539,600
0.3244827053885333,0.6367421851307159,0.012223225646349554,0.3244827053885333,0.6367421851307159,0.012223225646349554,800
0.3339962872928489,0.6563280981190442,0.011664476466644568,0.3339962872928489,0.6563280981190442,0.011664476466644568,1000
0.32617792623731945,0.6405849830962754,0.011770869378372899,0.32617792623731945,0.6405849830962754,0.011770869378372899,1200
0.3214410851499531,0.6307549700397997,0.012127200260106417,0.3214410851499531,0.6307549700397997,0.012127200260106417,1400
0.3263200346608393,0.640888944489508,0.011751124832173906,0.3263200346608393,0.640888944489508,0.011751124832173906,1600
