loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,step
0.014745804882127393,0.05421867267118511,0.0022541863840548305,0.0013814410159062793,0.0018715865661350485,0.014745804882127393,0.05421867267118511,0.0022541863840548305,0.0013814410159062793,0.0018715865661350485,5000
0.015975544143624742,0.056832631666507566,0.0017687326163222117,0.0018685044222187884,0.00476839914440847,0.015975544143624742,0.056832631666507566,0.0017687326163222117,0.0018685044222187884,0.00476839914440847,5200
0.012476140894575499,0.04564495117695806,0.0014946581624307883,0.0012386626403473363,0.0017177364647569513,0.012476140894575499,0.04564495117695806,0.0014946581624307883,0.0012386626403473363,0.0017177364647569513,5400
0.014472677736970578,0.05390699892984606,0.0018800909064142525,0.0013885022865773016,0.0017979319640031718,0.014472677736970578,0.05390699892984606,0.0018800909064142525,0.0013885022865773016,0.0017979319640031718,5600
0.014280189131888301,0.052369445085377005,0.0016699636451880655,0.0013813045335964826,0.0018106542643248332,0.014280189131888301,0.052369445085377005,0.0016699636451880655,0.0013813045335964826,0.0018106542643248332,5800
0.01324815619250046,0.0480282721865348,0.0014598808595553212,0.0012383187382553318,0.0014945695680433232,0.01324815619250046,0.0480282721865348,0.0014598808595553212,0.0012383187382553318,0.0014945695680433232,6000
0.016462428175633533,0.061943392749786746,0.001626721004728269,0.001372482830204178,0.0022061241567843818,0.016462428175633533,0.061943392749786746,0.001626721004728269,0.001372482830204178,0.0022061241567843818,6200
0.016741237579792276,0.06159128707244566,0.002233134164237001,0.0015861188548587076,0.0017375897510305321,0.016741237579792276,0.06159128707244566,0.002233134164237001,0.0015861188548587076,0.0017375897510305321,6400
0.013533190144597806,0.049184182835259646,0.0014678986725252506,0.0010376523733625026,0.0015226993518029945,0.013533190144597806,0.049184182835259646,0.0014678986725252506,0.0010376523733625026,0.0015226993518029945,6600
0.012635028419898388,0.044703406672467125,0.0014078579968236449,0.0016292741850409906,0.002709592203866302,0.012635028419898388,0.044703406672467125,0.0014078579968236449,0.0016292741850409906,0.002709592203866302,6800
0.011730276812852707,0.042717289803163506,0.0011960299959902394,0.0009789207064275127,0.0015131363612759198,0.011730276812852707,0.042717289803163506,0.0011960299959902394,0.0009789207064275127,0.0015131363612759198,7000
0.01613614166280162,0.05586060600815197,0.0020845463153212236,0.0022694959830239724,0.004084987991323903,0.01613614166280162,0.05586060600815197,0.0020845463153212236,0.0022694959830239724,0.004084987991323903,7200
0.0141461378256868,0.053415196024786456,0.0014409255525316923,0.000949292322144808,0.0012559618564094931,0.0141461378256868,0.053415196024786456,0.0014409255525316923,0.000949292322144808,0.0012559618564094931,7400
0.015497445612686709,0.05738752011526076,0.0015972592679632117,0.0009754841320151824,0.0016634204656640322,0.015497445612686709,0.05738752011526076,0.0015972592679632117,0.0009754841320151824,0.0016634204656640322,7600
0.013698279668162701,0.05055875764840079,0.0011981897876829897,0.0008098637174412821,0.0011421834013215465,0.013698279668162701,0.05055875764840079,0.0011981897876829897,0.0008098637174412821,0.0011421834013215465,7800
0.011542968710368076,0.04291931341590733,0.0013867318057446175,0.0009684556812660408,0.0011836045428671184,0.011542968710368076,0.04291931341590733,0.0013867318057446175,0.0009684556812660408,0.0011836045428671184,8000
0.011089558178423664,0.04060379061031227,0.001193721305407023,0.0007973924532309897,0.0011958273943843386,0.011089558178423664,0.04060379061031227,0.001193721305407023,0.0007973924532309897,0.0011958273943843386,8200
0.012852418598280596,0.044990286218077796,0.0013948896154659537,0.002010000912147199,0.0016555738262573794,0.012852418598280596,0.044990286218077796,0.0013948896154659537,0.002010000912147199,0.0016555738262573794,8400
0.012582767911139754,0.047360795459889006,0.0014106909049146168,0.0009286335066884915,0.0011882340111999696,0.012582767911139754,0.047360795459889006,0.0014106909049146168,0.0009286335066884915,0.0011882340111999696,8600
0.0145976601789634,0.05568216916297985,0.0012503426952074708,0.0008232712471594944,0.001285885475935309,0.0145976601789634,0.05568216916297985,0.0012503426952074708,0.0008232712471594944,0.001285885475935309,8800
0.011772814092933367,0.04396830502974025,0.0014733974625842745,0.001116812754173916,0.001196280801873664,0.011772814092933367,0.04396830502974025,0.0014733974625842745,0.001116812754173916,0.001196280801873664,9000
0.011452851613645575,0.04092274654119296,0.001504563172743121,0.0010639147069594253,0.0017748330943977754,0.011452851613645575,0.04092274654119296,0.001504563172743121,0.0010639147069594253,0.0017748330943977754,9200
0.01267434563937364,0.046220666932369814,0.002119201945657633,0.0009339607918988737,0.0012876206039053968,0.01267434563937364,0.046220666932369814,0.002119201945657633,0.0009339607918988737,0.0012876206039053968,9400
0.01239082027127572,0.046360149521473326,0.0012182420344931787,0.0007703494217080988,0.0011351231274802775,0.01239082027127572,0.046360149521473326,0.0012182420344931787,0.0007703494217080988,0.0011351231274802775,9600
0.009666692897036783,0.03678952096632021,0.0010549497145364158,0.0006808376889952299,0.000988533930865681,0.009666692897036783,0.03678952096632021,0.0010549497145364158,0.0006808376889952299,0.000988533930865681,9800
0.01051345144401813,0.03853545677796111,0.0011090967598516705,0.0008225030660266877,0.0013420573249701986,0.01051345144401813,0.03853545677796111,0.0011090967598516705,0.0008225030660266877,0.0013420573249701986,10000
0.013023482280320674,0.0480431280096057,0.0013791866141273678,0.0010735881810293737,0.0014867693059697946,0.013023482280320674,0.0480431280096057,0.0013791866141273678,0.0010735881810293737,0.0014867693059697946,10200
0.011202384311600191,0.0405103592652618,0.0013205768790390702,0.0008703247062197997,0.001546184790068044,0.011202384311600191,0.0405103592652618,0.0013205768790390702,0.0008703247062197997,0.001546184790068044,10400
0.011577860947108422,0.043068044421037274,0.0012808686948779053,0.0007740722357746421,0.001196828528384407,0.011577860947108422,0.043068044421037274,0.0012808686948779053,0.0007740722357746421,0.001196828528384407,10600
0.009706219622702976,0.03508723301145104,0.0011446621164006847,0.0008521180161106721,0.0012044278534308636,0.009706219622702976,0.03508723301145104,0.0011446621164006847,0.0008521180161106721,0.0012044278534308636,10800
0.009570676170918191,0.03481052933398147,0.0010847783724769907,0.0008485910831656114,0.0015270337039176905,0.009570676170918191,0.03481052933398147,0.0010847783724769907,0.0008485910831656114,0.0015270337039176905,11000
0.011531185148335298,0.04170961495161478,0.0012733122487799235,0.001086997132103772,0.0012930474749810327,0.011531185148335298,0.04170961495161478,0.0012733122487799235,0.001086997132103772,0.0012930474749810327,11200
0.011382113149959386,0.04161097896897956,0.0014271748468354386,0.0014053010179968096,0.0016217376329280774,0.011382113149959386,0.04161097896897956,0.0014271748468354386,0.0014053010179968096,0.0016217376329280774,11400
0.011055205713815271,0.04073269142880806,0.0012142172971075784,0.0008608222782227434,0.0010811132822134044,0.011055205713815271,0.04073269142880806,0.0012142172971075784,0.0008608222782227434,0.0010811132822134044,11600
0.011317917518454889,0.04254904664019668,0.001135445050354267,0.0008414604626846023,0.0012894723055373936,0.011317917518454889,0.04254904664019668,0.001135445050354267,0.0008414604626846023,0.0012894723055373936,11800
0.011044935529012295,0.041729054431028215,0.0010433610280393055,0.0006928579638857414,0.0009190426359003216,0.011044935529012295,0.041729054431028215,0.0010433610280393055,0.0006928579638857414,0.0009190426359003216,12000
0.014016621631074613,0.053265013496345874,0.0015149645225187307,0.0011561415851451113,0.001438038036906109,0.014016621631074613,0.053265013496345874,0.0015149645225187307,0.0011561415851451113,0.001438038036906109,12200
0.01157328792261665,0.04294936164438334,0.0012123980470680222,0.0008031913613504668,0.0011544200779767695,0.01157328792261665,0.04294936164438334,0.0012123980470680222,0.0008031913613504668,0.0011544200779767695,12400
0.009209671810057312,0.034328864790514196,0.0008906892609537478,0.0006806369829084806,0.0008936429864150574,0.009209671810057312,0.034328864790514196,0.0008906892609537478,0.0006806369829084806,0.0008936429864150574,12600
0.00846954819815006,0.03177069655863486,0.0010440430396279252,0.0006585596640937516,0.0009377870694450142,0.00846954819815006,0.03177069655863486,0.0010440430396279252,0.0006585596640937516,0.0009377870694450142,12800
0.010239838091369814,0.03902536097565347,0.0010408651862270145,0.0007068851817184329,0.0010181621330778723,0.010239838091369814,0.03902536097565347,0.0010408651862270145,0.0007068851817184329,0.0010181621330778723,13000
0.011189804171521734,0.041393773803736315,0.0013481774616994997,0.0007949507551595305,0.0012104431840661795,0.011189804171521734,0.041393773803736315,0.0013481774616994997,0.0007949507551595305,0.0012104431840661795,13200
0.011829113189350707,0.04406253566500298,0.0012264204678891222,0.0007520100296629458,0.001065260678240262,0.011829113189350707,0.04406253566500298,0.0012264204678891222,0.0007520100296629458,0.001065260678240262,13400
0.011107833232594011,0.04136089648827851,0.0011032814283147003,0.0007630378015446056,0.0011688908572571874,0.011107833232594011,0.04136089648827851,0.0011032814283147003,0.0007630378015446056,0.0011688908572571874,13600
0.009086346315044984,0.03298911441934844,0.000985577305169031,0.000713042688260318,0.0010561254520124435,0.009086346315044984,0.03298911441934844,0.000985577305169031,0.000713042688260318,0.0010561254520124435,13800
0.01303438633482211,0.04792188613337943,0.0015982822962076354,0.0011373583169183086,0.0014528237733753312,0.01303438633482211,0.04792188613337943,0.0015982822962076354,0.0011373583169183086,0.0014528237733753312,14000
0.012484581041955213,0.043487179651397256,0.0018148844405769787,0.0017230681688508902,0.0030930496629012635,0.012484581041955213,0.043487179651397256,0.0018148844405769787,0.0017230681688508902,0.0030930496629012635,14200
0.009804081128022866,0.03688586703240774,0.0010919438173549944,0.0007624278063403177,0.000955445444073893,0.009804081128022866,0.03688586703240774,0.0010919438173549944,0.0007624278063403177,0.000955445444073893,14400
0.00985578863616326,0.03636336029122645,0.0009796866722733906,0.0006750391327554455,0.0009296830772529098,0.00985578863616326,0.03636336029122645,0.0009796866722733906,0.0006750391327554455,0.0009296830772529098,14600
0.013522338831876255,0.050417012348093024,0.0014455889412396713,0.0008303944719098223,0.0011593577224240895,0.013522338831876255,0.050417012348093024,0.0014455889412396713,0.0008303944719098223,0.0011593577224240895,14800
0.010782086968921235,0.03865115339642903,0.001305053099497837,0.0008184644681076792,0.00120730311721344,0.010782086968921235,0.03865115339642903,0.001305053099497837,0.0008184644681076792,0.00120730311721344,15000
0.009309475979308042,0.034139926154591584,0.0011478758984548002,0.000655408772730402,0.0009627089439833432,0.009309475979308042,0.034139926154591584,0.0011478758984548002,0.000655408772730402,0.0009627089439833432,15200
0.008001091181066912,0.02985813907335297,0.0010453167999982308,0.0007084030287162075,0.0010033824748784707,0.008001091181066912,0.02985813907335297,0.0010453167999982308,0.0007084030287162075,0.0010033824748784707,15400
0.009773360455667063,0.03284021481381631,0.001359625947387957,0.001589590163125778,0.0026691294212350123,0.009773360455667063,0.03284021481381631,0.001359625947387957,0.001589590163125778,0.0026691294212350123,15600
0.015527695977660636,0.056311324659475984,0.001994739949736051,0.001584088744012578,0.0022813163152011063,0.015527695977660636,0.056311324659475984,0.001994739949736051,0.001584088744012578,0.0022813163152011063,15800
0.010790648140540374,0.03971380850546555,0.0012154957644252935,0.0007185434706572878,0.0010034684172479577,0.010790648140540374,0.03971380850546555,0.0012154957644252935,0.0007185434706572878,0.0010034684172479577,16000
0.00910050931909186,0.034890480480336564,0.0009340450080940442,0.0006102546146230662,0.0008545984090572673,0.00910050931909186,0.034890480480336564,0.0009340450080940442,0.0006102546146230662,0.0008545984090572673,16200
0.008996019350041027,0.033405099509267414,0.000917980542269857,0.0006119081622989296,0.0008543199308821285,0.008996019350041027,0.033405099509267414,0.000917980542269857,0.0006119081622989296,0.0008543199308821285,16400
0.011002582809560194,0.04159680585734674,0.001252559061106123,0.0008333638293249127,0.0011301373827731836,0.011002582809560194,0.04159680585734674,0.001252559061106123,0.0008333638293249127,0.0011301373827731836,16600
0.009227498284004916,0.03401313623776805,0.0010493841672152473,0.0006708189031699611,0.0009168009809586268,0.009227498284004916,0.03401313623776805,0.0010493841672152473,0.0006708189031699611,0.0009168009809586268,16800
0.006408699890493591,0.023709052503671144,0.0009341571062028839,0.0005368213641530892,0.0007736595272379028,0.006408699890493591,0.023709052503671144,0.0009341571062028839,0.0005368213641530892,0.0007736595272379028,17000
0.010394338644753118,0.03968154661497258,0.001197853350395823,0.0007281122595946213,0.0010384927635041466,0.010394338644753118,0.03968154661497258,0.001197853350395823,0.0007281122595946213,0.0010384927635041466,17200
0.00926413324478145,0.0338834299806197,0.0017154046663501706,0.0007365996548458211,0.0009344147612367684,0.00926413324478145,0.0338834299806197,0.0017154046663501706,0.0007365996548458211,0.0009344147612367684,17400
0.012731484189083826,0.04534359534708745,0.0016681535080975043,0.0009779794920861062,0.0015665210114286924,0.012731484189083826,0.04534359534708745,0.0016681535080975043,0.0009779794920861062,0.0015665210114286924,17600
0.008676070086075788,0.03194843773882697,0.0011990331592054268,0.0006337963863039005,0.0009092640864320036,0.008676070086075788,0.03194843773882697,0.0011990331592054268,0.0006337963863039005,0.0009092640864320036,17800
0.011381146455505264,0.042801839913688425,0.0011273139979963032,0.0007050061150788333,0.0009552318329843246,0.011381146455505264,0.042801839913688425,0.0011273139979963032,0.0007050061150788333,0.0009552318329843246,18000
0.008990900398225931,0.03434256054277607,0.0010046676296880984,0.0006483487001851666,0.0009139877441734693,0.008990900398225931,0.03434256054277607,0.0010046676296880984,0.0006483487001851666,0.0009139877441734693,18200
0.011124168542826008,0.041382761940905156,0.001152762441986541,0.0007576944601749725,0.001148474865783732,0.011124168542826008,0.041382761940905156,0.001152762441986541,0.0007576944601749725,0.001148474865783732,18400
0.008507825696112728,0.03150367487652844,0.0010000798634515755,0.0006889621493381312,0.0009663607401496602,0.008507825696112728,0.03150367487652844,0.0010000798634515755,0.0006889621493381312,0.0009663607401496602,18600
0.009189782515620028,0.03395563974228454,0.0009307876731995444,0.0005981141095018269,0.0008299251109447872,0.009189782515620028,0.03395563974228454,0.0009307876731995444,0.0005981141095018269,0.0008299251109447872,18800
0.008805810634693816,0.03184310044245164,0.001365483190578069,0.0009118604272769031,0.0012329865464815566,0.008805810634693816,0.03184310044245164,0.001365483190578069,0.0009118604272769031,0.0012329865464815566,19000
0.008926465313586651,0.03314853271040716,0.0011420797170022276,0.0006439738191352503,0.0009777066710018874,0.008926465313586651,0.03314853271040716,0.0011420797170022276,0.0006439738191352503,0.0009777066710018874,19200
0.007595883388394296,0.02753185890148989,0.0009739991651348158,0.0006202373425412337,0.0008157349428741617,0.007595883388394296,0.02753185890148989,0.0009739991651348158,0.0006202373425412337,0.0008157349428741617,19400
0.00868940463105802,0.030758024011837623,0.0011163940121181,0.001061547894232728,0.0011261577770375823,0.00868940463105802,0.030758024011837623,0.0011163940121181,0.001061547894232728,0.0011261577770375823,19600
0.01303934207921906,0.03778339913121009,0.0012820243660935729,0.0013485025061557418,0.012087756417364417,0.01303934207921906,0.03778339913121009,0.0012820243660935729,0.0013485025061557418,0.012087756417364417,19800
0.0142864224802691,0.040962240749711075,0.002805183758835887,0.003982644065400829,0.008402370528771422,0.0142864224802691,0.040962240749711075,0.002805183758835887,0.003982644065400829,0.008402370528771422,20000
0.009970754459335285,0.03718798628927296,0.0009710413599169919,0.0007239999310523886,0.0009079090307398835,0.009970754459335285,0.03718798628927296,0.0009710413599169919,0.0007239999310523886,0.0009079090307398835,20200
0.007043271939869539,0.025842622769792316,0.0009273653317095707,0.0005932596541913358,0.0007544994574204007,0.007043271939869539,0.025842622769792316,0.0009273653317095707,0.0005932596541913358,0.0007544994574204007,20400
0.009362736004740375,0.03414134532064436,0.0014293252861956617,0.000737957834905951,0.0010691251801466732,0.009362736004740375,0.03414134532064436,0.0014293252861956617,0.000737957834905951,0.0010691251801466732,20600
0.010749132521907389,0.04032184559288596,0.000993319157149592,0.0006142940902219865,0.0008323430301817073,0.010749132521907389,0.04032184559288596,0.000993319157149592,0.0006142940902219865,0.0008323430301817073,20800
0.010723277729246819,0.04045251753763817,0.0012827569013646734,0.0006801157190308926,0.000947925333248729,0.010723277729246819,0.04045251753763817,0.0012827569013646734,0.0006801157190308926,0.000947925333248729,21000
0.008264569347116191,0.029984940750730125,0.0016371927794990547,0.0006868402706471693,0.0009732317293852103,0.008264569347116191,0.029984940750730125,0.0016371927794990547,0.0006868402706471693,0.0009732317293852103,21200
0.00978051502847043,0.03456768170942191,0.0012894777769811724,0.0008425547652706687,0.0010282996421272486,0.00978051502847043,0.03456768170942191,0.0012894777769811724,0.0008425547652706687,0.0010282996421272486,21400
0.008710363901118472,0.03241403220340501,0.0010565482937327471,0.0006621869098933737,0.0008725494401333343,0.008710363901118472,0.03241403220340501,0.0010565482937327471,0.0006621869098933737,0.0008725494401333343,21600
0.008623386295921413,0.031969724969344734,0.0009442901012074385,0.0005285153261142847,0.0007785069099757718,0.008623386295921413,0.031969724969344734,0.0009442901012074385,0.0005285153261142847,0.0007785069099757718,21800
0.008057746851525873,0.029711905416822823,0.0009211225050766998,0.0005186104472581292,0.0007801223340629527,0.008057746851525873,0.029711905416822823,0.0009211225050766998,0.0005186104472581292,0.0007801223340629527,22000
0.009910670506539477,0.03740585887008693,0.0009975748824882838,0.0005997021311791367,0.0008060055977719042,0.009910670506539477,0.03740585887008693,0.0009975748824882838,0.0005997021311791367,0.0008060055977719042,22200
0.010190809181282325,0.0386225504580052,0.0009331300322138541,0.0005663368604462479,0.0007772615516495274,0.010190809181282325,0.0386225504580052,0.0009331300322138541,0.0005663368604462479,0.0007772615516495274,22400
0.008780034427558703,0.031589546114877166,0.0014205565079650109,0.0007710773280344663,0.001026442452064312,0.008780034427558703,0.031589546114877166,0.0014205565079650109,0.0007710773280344663,0.001026442452064312,22600
0.012251746889243022,0.04552888520142909,0.0015410505365711623,0.0012092434255727563,0.0015066086233512532,0.012251746889243022,0.04552888520142909,0.0015410505365711623,0.0012092434255727563,0.0015066086233512532,22800
0.008793679908019414,0.03245529196016897,0.0009417618668138172,0.0006113576736455643,0.0008975644650604509,0.008793679908019414,0.03245529196016897,0.0009417618668138172,0.0006113576736455643,0.0008975644650604509,23000
0.007536082043552578,0.025610602467137856,0.001219294573632339,0.001084828664486989,0.0017571299697944156,0.007536082043552578,0.025610602467137856,0.001219294573632339,0.001084828664486989,0.0017571299697944156,23200
0.009278364495273408,0.03324292579898826,0.001600374347983273,0.0009738671664725935,0.0014128723981510572,0.009278364495273408,0.03324292579898826,0.001600374347983273,0.0009738671664725935,0.0014128723981510572,23400
0.009059727950961785,0.03273825977240375,0.0012942052161103302,0.0008451161278735401,0.0010482237148187366,0.009059727950961785,0.03273825977240375,0.0012942052161103302,0.0008451161278735401,0.0010482237148187366,23600
0.010125530091164776,0.03770882059422952,0.0010765083127968385,0.0007880125249492229,0.0008573998812331943,0.010125530091164776,0.03770882059422952,0.0010765083127968385,0.0007880125249492229,0.0008573998812331943,23800
0.010113103735585244,0.037467690227725364,0.0011093154134313387,0.0006170481813521546,0.0008557267517515409,0.010113103735585244,0.037467690227725364,0.0011093154134313387,0.0006170481813521546,0.0008557267517515409,24000
0.009683389437726508,0.037277767730043515,0.0008989797935431184,0.0005445557321881522,0.0006955316514485575,0.009683389437726508,0.037277767730043515,0.0008989797935431184,0.0005445557321881522,0.0006955316514485575,24200
0.009107077130859242,0.03365631362433862,0.0011293073393647765,0.0006381233358661087,0.000911068210941107,0.009107077130859242,0.03365631362433862,0.0011293073393647765,0.0006381233358661087,0.000911068210941107,24400
0.007130379367153107,0.026910334648274543,0.0010626381491862843,0.0005585727717322504,0.0007166447734791387,0.007130379367153107,0.026910334648274543,0.0010626381491862843,0.0005585727717322504,0.0007166447734791387,24600
0.008571556232978578,0.03223925972563292,0.0007768513100363642,0.0005029712744120214,0.0006511510453087282,0.008571556232978578,0.03223925972563292,0.0007768513100363642,0.0005029712744120214,0.0006511510453087282,24800
0.010220204058297164,0.037240103911621615,0.0011792287170698762,0.0006744663209970376,0.0008759985233787125,0.010220204058297164,0.037240103911621615,0.0011792287170698762,0.0006744663209970376,0.0008759985233787125,25000
0.01022181853890428,0.03795470909439031,0.0011546882279362296,0.0006526234418416223,0.0008851945946582173,0.01022181853890428,0.03795470909439031,0.0011546882279362296,0.0006526234418416223,0.0008851945946582173,25200
0.009242375430604967,0.03508613473228744,0.0011559892210177617,0.000689972927565443,0.0009555877937426823,0.009242375430604967,0.03508613473228744,0.0011559892210177617,0.000689972927565443,0.0009555877937426823,25400
0.009189721595611367,0.0346784481625641,0.0010597437416949018,0.000646129074576849,0.0008473392005551286,0.009189721595611367,0.0346784481625641,0.0010597437416949018,0.000646129074576849,0.0008473392005551286,25600
0.008551766073111719,0.032212854557642265,0.0009190330594356766,0.0005204107743485918,0.0007396079053643964,0.008551766073111719,0.032212854557642265,0.0009190330594356766,0.0005204107743485918,0.0007396079053643964,25800
0.011788525258037834,0.04274624326759428,0.001356332828656989,0.0006521847457229132,0.0010759636887569975,0.011788525258037834,0.04274624326759428,0.001356332828656989,0.0006521847457229132,0.0010759636887569975,26000
0.010565913070211787,0.03851417622445551,0.0015026486354870066,0.0008361774060201445,0.0011598454946687466,0.010565913070211787,0.03851417622445551,0.0015026486354870066,0.0008361774060201445,0.0011598454946687466,26200
0.008591257383183983,0.031856082896727644,0.000889702360572534,0.0004829728716913133,0.0006829600405708196,0.008591257383183983,0.031856082896727644,0.000889702360572534,0.0004829728716913133,0.0006829600405708196,26400
0.009021843208084909,0.03195814464183138,0.0011724950702743763,0.0006571091006340864,0.0008531402034878034,0.009021843208084909,0.03195814464183138,0.0011724950702743763,0.0006571091006340864,0.0008531402034878034,26600
0.009567517097358355,0.035769382719409916,0.001024961222881722,0.000607567790592063,0.0008457398724561412,0.009567517097358355,0.035769382719409916,0.001024961222881722,0.000607567790592063,0.0008457398724561412,26800
0.008514572973675867,0.030449173833223972,0.0012213593552425706,0.0005824634685671228,0.0008137812632377511,0.008514572973675867,0.030449173833223972,0.0012213593552425706,0.0005824634685671228,0.0008137812632377511,27000
0.010833244389377607,0.04080905739582425,0.0011956759369740253,0.0007292449366315669,0.0011327211159225484,0.010833244389377607,0.04080905739582425,0.0011956759369740253,0.0007292449366315669,0.0011327211159225484,27200
0.009482170657946055,0.03443902783947245,0.0011686354989321713,0.0007630031231574271,0.0010314872297415238,0.009482170657946055,0.03443902783947245,0.0011686354989321713,0.0007630031231574271,0.0010314872297415238,27400
0.008532054751229102,0.031757201882717474,0.001027993886775252,0.0006105964320227629,0.0008398107258702854,0.008532054751229102,0.031757201882717474,0.001027993886775252,0.0006105964320227629,0.0008398107258702854,27600
0.00786585396791669,0.028946500146871546,0.000930762000429053,0.0006166101478705995,0.000962724869729439,0.00786585396791669,0.028946500146871546,0.000930762000429053,0.0006166101478705995,0.000962724869729439,27800
0.007732464535351505,0.028478661299786857,0.0011053419380368712,0.0006028936916676476,0.0008656248664880976,0.007732464535351505,0.028478661299786857,0.0011053419380368712,0.0006028936916676476,0.0008656248664880976,28000
0.007747307257182594,0.027191015238044163,0.0014826123853849834,0.0011440165137402585,0.0012603318727197092,0.007747307257182594,0.027191015238044163,0.0014826123853849834,0.0011440165137402585,0.0012603318727197092,28200
