0,0.0031364851367281813
1,0.0014672936489700382
2,0.0009151041309132618
3,0.004257415851209236
4,0.004237649688321026
5,0.003157470227693962
6,0.0007134066240128295
7,0.0054549688251133285
8,0.0005135935992535386
9,0.0007564934816047318
10,0.0004904288508802766
11,9.641637506381606e-06
12,0.21406563987036173
13,9.05919832715847e-05
14,0.0005762135541281043
15,5.2381707413583053e-05
16,0.0022191444863638526
17,4.776545487472248e-06
18,0.0020734332356987344
19,0.003539634468641308
20,0.0005299067067600664
21,0.0013323745799655741
22,0.00037777415798953036
23,0.00028564258765585585
24,0.0020990130005554834
25,0.00019045743250007283
26,0.0035059072956315266
27,0.0010147135577362458
28,0.0012752407271198788
29,0.0025639114844096702
30,0.002093863297171756
31,0.0006402862097521778
32,0.00035076751763038125
33,2.5457343540764867e-05
34,0.0021585710259280876
35,0.002452297379374995
36,0.0026466851249524466
37,1.3357399557661977e-05
38,0.21546977700695785
39,8.540494516202461e-05
40,0.00040964436922904623
41,5.865590825281697e-05
42,0.0004041643835624891
43,0.0021516615993540746
44,0.002466654214346646
45,5.128568740701579e-07
46,0.0003588968909629082
47,0.0019901195880726204
48,0.0025375818158497685
49,0.0029603030728251947
50,1.4679148796021884e-06
51,0.0018691464686101306
52,0.00018527792660033666
53,0.0006531681148572393
54,1.9658500335293023e-05
55,0.0022066366049953673
56,0.0004979240948811536
57,0.0005749394188316303
58,0.3514037991268781
59,0.0005447082381249617
60,0.00018323494972232935
61,0.0032966155859443028
62,0.0038621912791957503
63,0.00025847281251104156
64,0.00022550673385616458
65,0.0029138340514094224
66,0.0014768910097765942
67,0.001263547047804654
68,5.18078833076986e-05
69,5.504299117245234e-05
70,0.0029342300597893626
71,0.004274505114019648
72,2.3780202233228e-06
73,0.005283867332669143
74,0.0005577218909253875
75,9.563774837025443e-05
76,0.0013840060140932677
77,0.00012385669103879275
78,0.0010421210619147435
79,0.0011372235134971243
80,0.0014825622143471763
81,0.005183087575491177
82,0.0020677085456633506
83,0.003637872900626539
84,0.0006531219472949176
85,0.0005182548132140283
86,0.0008426765220121113
87,0.0003426064687710682
88,0.0002098254485180497
89,0.0009986310197371369
90,0.0011381051155452588
91,2.818501495614565e-07
92,2.610336128922021e-05
93,0.06322272741918239
94,0.003236919014077891
95,0.0026332244296155397
96,0.0042581577615680745
97,0.0017502244488304935
98,0.0002073291759089489
99,0.00039147227715238695
100,0.002283419820431201
101,0.005489574375095317
102,0.0007180630431672117
103,0.0013235364357903337
104,0.0004522507057229422
105,0.001275407795561881
106,0.00017724300707294162
107,0.0013072756829051835
108,0.003056008134122633
109,0.252062237212027
110,0.0019046449790883868
111,0.0028422519233361333
112,0.12505587928718012
113,0.07819262546713503
114,0.007464830901358005
115,0.0019138332870431058
116,0.0037020811490710934
117,0.00047811401639124716
118,0.0017551269661622928
119,0.0033759346716094028
120,0.004652523247251395
121,0.0008137764674692808
122,2.151818037087849e-05
123,0.001495805697225523
124,0.0004934197263910754
125,0.0028828812465878486
126,0.009024235894169733
127,0.0030602378396389915
128,0.0004194562227425448
129,0.0012440508064282126
130,0.0005870452911717301
131,0.0004477625330837632
132,0.0025302478195631537
133,0.0011139620786137768
134,0.005224978758704916
135,0.0046560923835491375
136,0.0023305076200460396
137,0.0013393988222186097
138,0.0016718704599443042
139,0.0004019415349853609
140,0.001574173668464369
141,0.0008553729263677311
142,0.0021385862675737943
143,0.00011162211538148643
144,0.0007923868563392253
145,0.0012764862569858027
146,0.00015697348480803115
147,0.00033351368010398064
148,0.0017125569862772982
149,0.13297207840902447
150,0.0014335376571311103
151,0.000567204532754855
152,1.4827552274652815e-06
153,4.180975586743927e-06
154,0.0016059494605482547
155,0.0015652586904624293
156,0.0020991387345182908
157,0.0009389109498324485
158,4.9478163526580924e-05
159,0.0025942179750621224
160,9.67258458387384e-05
161,0.00017546794846457284
162,0.003815896902473718
163,0.00076936766002731
164,0.00046233388899308216
165,1.93604734410182e-05
166,0.00038624015275565127
167,0.0006162208616453995
168,4.880254249996586e-05
169,0.004681198040109072
170,0.0033113013146109983
171,0.0015466484486450457
172,0.00042733419272985093
173,0.0018975561121215361
174,0.00018372686642501094
175,0.0006264775389977122
176,0.0012417488978511623
177,0.00031947150316638545
178,0.0010048367239464488
179,5.0215604911724186e-05
180,0.00099850974709076
181,0.000103102672145085
182,0.0023168511651947906
183,0.00014594585327738449
184,0.0017408351203040185
185,0.0005008140582464341
186,0.0004560043147668791
187,0.0003624637327089038
188,0.04646704772617963
189,0.004278905774338066
190,0.002149235574227213
191,0.0013930220045254354
192,1.1279411569506725e-06
193,0.002818587414060274
194,0.0020525835004913686
195,0.0009270454536339796
196,1.0066146393763303e-06
197,0.00042896003001510177
198,0.0007299778419295413
199,0.0014613718988250137
200,0.0006787885326250739
201,0.004145494177500669
202,0.0009678494841900039
203,0.0017320150019549433
204,0.0008554149461240268
205,0.0029079199815176203
206,0.0014147442724983057
207,0.00013142236418703767
208,0.0014245540277483455
209,0.002413236846594949
210,0.10284624692762154
211,0.0012719452806735166
212,0.004536816270697078
213,0.0014945776623244609
214,0.0007477356975497343
215,0.0005280281767566438
216,0.0002128485509210893
217,0.0011795031056194808
218,0.00038560336271056323
219,0.019027201953692664
220,0.00366218757067131
221,0.002291714566781357
222,0.0003069413422640191
223,0.0031653873755872167
224,0.0016680625351834686
225,0.006255481472230958
226,0.0007417794525724257
227,0.0010902260253508064
228,0.0031847637416543397
229,0.004416128578915485
230,0.00018956897287656418
231,1.6964208388668926e-05
232,0.00015538654619947322
233,0.0009167026074742775
234,0.002270416588001127
235,5.411589727073746e-05
236,0.026587147117313727
237,0.003600715896277853
238,0.00012193153723567136
